season_week,QB_points,WR1_points,WR2_points,WR3_points,RB1_points,RB2_points,TE_points,W/R/T_points,DEF_points,BN1_points,BN2_points,BN3_points,BN4_points,BN5_points,BN6_points,BN7_points,W/R/T position,WR_total_points,RB_total_points,TE_total_points,BN_points,manager,win,points_for
Michael|2022|6,13.88,15.2,8.8,0.0,14.8,19.1,1.2,6.1,7.0,0.0,0.0,1.3,2.5,0.0,0.0,0.0,WR,30.1,33.900000000000006,1.2,3.8,Michael,0,94.08
Michael|2022|7,15.16,13.6,7.0,0.0,16.6,3.6,7.4,1.5,15.0,0.0,0.0,4.4,14.3,7.0,0.0,0.0,RB,20.6,21.700000000000003,7.4,25.700000000000003,Michael,0,84.86
Michael|2022|8,23.64,5.5,36.6,0.0,9.4,13.3,2.5,6.0,12.0,0.0,6.2,0.0,0.0,16.0,0.0,0.0,WR,48.1,22.700000000000003,2.5,22.2,Michael,1,118.94
Michael|2022|9,18.0,17.6,13.9,0.0,53.1,8.5,0.0,7.8,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,39.3,61.6,0.0,0.0,Michael,1,138.9
Michael|2022|10,5.06,27.0,1.2,0.0,10.3,1.4,11.3,8.3,15.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,WR,36.5,11.700000000000001,11.3,3.9,Michael,0,86.56
Michael|2022|11,6.5,6.5,9.2,0.0,7.7,10.3,6.5,4.2,20.0,0.0,14.6,0.0,0.0,1.4,0.0,0.0,WR,19.9,18.0,6.5,16.0,Michael,0,77.9
Michael|2022|12,25.24,10.6,6.1,0.0,1.6,6.5,0.0,2.4,22.0,9.0,0.0,0.0,7.4,17.6,0.0,0.0,WR,19.099999999999998,8.1,0.0,34.0,Michael,0,80.44
Michael|2022|13,2.24,27.9,13.4,0.0,11.1,5.1,2.4,9.0,28.0,0.0,0.0,0.0,6.5,8.5,0.0,0.0,WR,50.3,16.2,2.4,15.0,Michael,1,115.14
Michael|2022|14,0.66,15.0,7.0,0.0,7.6,11.6,2.1,11.2,20.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,WR,33.2,19.2,2.1,5.6,Michael,0,85.16
Michael|2022|15,6.48,22.6,12.2,0.0,9.4,7.9,18.8,2.3,19.0,15.0,0.0,6.4,0.0,0.0,0.0,0.0,WR,37.099999999999994,17.3,18.8,21.4,Michael,1,106.68
Michael|2022|16,15.96,13.3,4.1,0.0,20.7,14.3,11.3,8.9,17.0,2.9,1.5,0.0,0.0,0.0,0.0,0.0,WR,26.299999999999997,35.0,11.3,4.4,Michael,1,110.56
Michael|2022|17,17.06,17.7,3.1,0.0,6.7,0.0,0.0,4.5,9.0,6.8,10.6,7.3,0.0,6.4,0.0,0.0,WR,25.3,6.7,0.0,31.1,Michael,0,69.06
Jake|2022|1,4.46,15.6,1.7,0.0,9.1,16.5,9.9,7.9,23.0,21.0,3.6,11.3,1.4,5.2,0.0,0.0,WR,25.200000000000003,25.6,9.9,42.50000000000001,Jake,0,100.16
Jake|2022|2,25.78,7.6,13.3,0.0,30.5,11.1,14.0,2.5,8.0,8.4,2.9,3.7,0.0,1.5,0.0,0.0,WR,23.4,41.6,14.0,16.5,Jake,0,113.78
Jake|2022|3,7.64,3.3,11.4,0.0,4.2,10.5,3.7,7.6,0.0,0.0,10.9,18.5,18.1,13.1,0.0,0.0,RB,14.7,22.299999999999997,3.7,60.6,Jake,0,52.34
Jake|2022|4,7.3,7.1,26.3,0.0,13.0,7.8,3.9,7.8,15.0,1.7,8.3,6.62,9.4,0.0,0.0,0.0,RB,33.4,28.6,3.9,26.020000000000003,Jake,1,103.2
Jake|2022|5,18.86,4.8,10.1,0.0,9.0,13.2,0.0,5.4,7.0,2.7,5.5,4.7,0.0,7.6,0.0,0.0,RB,14.899999999999999,27.6,0.0,20.5,Jake,0,71.36
Jake|2022|6,4.16,19.8,6.2,0.0,5.9,1.2,6.5,1.3,14.0,9.6,6.8,0.0,14.8,0.3,0.0,0.0,WR,27.3,7.1000000000000005,6.5,31.5,Jake,0,62.06
Jake|2022|7,28.78,21.9,14.1,0.0,24.1,7.3,0.0,25.5,16.0,8.7,0.0,15.2,0.0,0.0,0.0,0.0,WR,61.5,31.400000000000002,0.0,23.9,Jake,1,151.68
Jake|2022|8,8.04,15.3,11.3,0.0,17.7,9.2,11.3,17.2,5.0,0.0,13.5,7.9,10.0,2.4,0.0,0.0,RB,26.6,44.099999999999994,11.3,33.8,Jake,0,105.04
Jake|2022|9,16.7,6.5,6.9,0.0,5.5,5.7,0.8,3.9,8.0,0.0,0.0,13.8,1.3,0.6,0.0,0.0,WR,17.3,11.2,0.8,15.700000000000001,Jake,0,61.0
Jake|2022|10,18.28,7.9,4.3,0.0,21.6,13.3,4.1,6.4,9.0,0.0,20.96,2.4,2.9,2.4,0.0,0.0,WR,18.6,34.900000000000006,4.1,28.659999999999997,Jake,0,89.88
Jake|2022|11,24.64,5.2,8.2,0.0,9.0,11.8,3.8,12.7,14.0,0.0,0.0,0.0,6.4,1.3,0.0,0.0,WR,26.099999999999998,20.8,3.8,7.7,Jake,1,103.34
Jake|2022|12,13.52,4.1,5.3,0.0,17.4,6.9,10.8,2.6,21.0,3.6,0.0,0.0,2.6,1.1,0.0,0.0,WR,11.999999999999998,24.299999999999997,10.8,7.300000000000001,Jake,0,89.62
Jake|2022|13,17.1,7.9,5.0,0.0,7.5,6.9,3.7,7.4,6.0,8.0,2.0,0.0,8.8,14.3,0.0,0.0,RB,12.9,21.8,3.7,33.1,Jake,0,70.5
Jake|2022|14,5.62,6.4,17.9,0.0,2.2,14.7,0.0,2.0,23.0,0.0,19.36,0.0,0.0,-0.1,0.0,0.0,RB,24.299999999999997,18.9,0.0,19.259999999999998,Jake,0,75.82
Nate|2022|1,17.8,13.0,11.7,0.0,12.3,4.1,12.9,21.1,12.0,0.0,6.6,6.4,13.64,3.2,0.0,0.0,WR,24.7,16.4,12.9,29.84,Nate,1,110.9
Nate|2022|2,11.06,36.5,7.4,0.0,5.6,4.1,10.6,10.1,15.0,0.0,8.5,7.8,0.0,1.9,0.0,0.0,TE,43.9,9.7,20.7,18.2,Nate,0,106.36
Nate|2022|3,9.06,4.3,3.2,0.0,13.6,21.8,8.1,4.8,24.0,3.5,19.2,2.94,0.0,5.0,0.0,0.0,TE,7.5,35.4,12.899999999999999,30.64,Nate,0,92.86
Nate|2022|4,26.98,20.9,15.2,0.0,9.6,9.8,3.4,14.7,9.0,12.3,14.6,10.16,0.0,12.4,0.0,0.0,WR,50.8,19.4,3.4,49.46,Nate,0,119.58
Nate|2022|5,8.16,9.5,13.4,0.0,25.1,3.8,5.2,4.0,26.0,0.7,8.1,0.0,0.0,17.94,0.0,0.0,WR,26.9,28.900000000000002,5.2,26.740000000000002,Nate,1,112.16
Nate|2022|6,13.82,23.7,10.2,0.0,14.8,6.2,12.3,5.4,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TE,33.9,21.0,17.700000000000003,0.0,Nate,1,109.42
Nate|2022|7,12.54,10.7,14.1,0.0,11.9,4.4,18.8,6.6,17.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,WR,31.4,16.3,18.8,8.8,Nate,0,98.04
Nate|2022|8,1.94,25.5,7.7,0.0,33.2,22.6,11.4,9.3,16.0,0.7,13.78,0.0,0.0,0.0,0.0,0.0,WR,42.5,55.800000000000004,11.4,14.479999999999999,Nate,1,144.64
Nate|2022|9,18.36,23.8,10.1,0.0,12.6,2.0,6.1,0.0,16.0,0.0,0.0,0.0,15.1,0.0,0.0,0.0,WR,33.9,14.6,6.1,15.1,Nate,1,102.96
Nate|2022|10,11.24,12.9,5.5,0.0,22.1,2.5,2.6,20.3,16.0,17.92,3.3,6.2,0.0,0.0,0.0,0.0,RB,18.4,44.900000000000006,2.6,27.42,Nate,1,98.14
Nate|2022|11,10.68,18.7,8.5,0.0,7.2,10.9,22.4,33.9,7.0,0.0,20.28,0.0,2.2,9.0,0.0,0.0,RB,27.2,52.0,22.4,31.48,Nate,1,123.28
Nate|2022|12,20.8,8.7,12.0,0.0,7.6,8.6,4.1,7.1,10.0,8.48,8.6,4.8,4.6,4.0,0.0,0.0,RB,20.7,23.299999999999997,4.1,30.479999999999997,Nate,0,92.9
Nate|2022|13,16.0,8.5,25.1,0.0,15.3,23.6,3.2,6.0,23.0,9.66,0.0,10.5,0.0,0.0,0.0,0.0,WR,33.6,38.900000000000006,3.2,20.16,Nate,1,124.7
Nate|2022|14,2.58,16.1,15.6,0.0,8.1,20.2,4.8,5.3,16.0,0.0,0.0,0.0,25.58,1.5,0.0,0.0,TE,31.700000000000003,28.299999999999997,10.1,27.08,Nate,1,98.68
Nate|2022|15,18.24,17.4,6.8,0.0,25.0,12.6,23.3,6.2,25.0,0.0,6.2,0.0,11.7,3.6,0.0,0.0,TE,24.2,37.6,29.5,21.5,Nate,1,145.54
Nate|2022|16,6.36,12.3,13.0,0.0,9.2,11.0,27.0,0.0,0.0,0.0,8.26,11.4,3.6,7.5,0.0,0.0,TE,25.3,20.2,27.0,30.76,Nate,0,76.86
Nate|2022|17,23.58,13.7,6.2,0.0,5.4,0.0,10.3,14.7,14.0,9.0,0.0,5.9,17.4,1.5,0.0,0.0,TE,19.9,5.4,25.0,33.8,Nate,1,91.88
Peter|2022|1,11.8,12.8,12.9,0.0,28.4,4.4,0.0,34.9,13.0,0.0,7.1,7.4,2.9,16.5,0.0,0.0,WR,60.6,32.8,0.0,33.9,Peter,1,124.2
Peter|2022|2,18.98,10.2,18.8,0.0,10.3,12.5,0.0,7.8,11.0,8.2,8.3,4.6,14.9,0.0,0.0,0.0,WR,36.8,22.8,0.0,36.0,Peter,1,99.58
Peter|2022|3,19.82,2.9,4.9,0.0,20.6,15.1,2.4,13.2,27.0,12.2,12.5,2.0,4.9,7.9,0.0,0.0,WR,21.0,35.7,2.4,39.5,Peter,1,114.92
Peter|2022|4,11.52,26.0,3.2,0.0,17.2,22.9,7.2,2.5,25.0,14.8,14.6,11.8,3.8,5.66,0.0,0.0,WR,31.7,40.099999999999994,7.2,50.66,Peter,1,125.52
Peter|2022|5,5.86,23.32,10.1,0.0,18.1,18.8,11.8,26.7,12.0,11.5,0.0,10.34,4.8,1.3,0.0,0.0,RB,33.42,63.60000000000001,11.8,27.94,Peter,1,131.68
Peter|2022|6,24.9,13.7,5.7,0.0,17.0,19.1,7.3,15.6,17.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0,WR,35.0,36.1,7.3,6.2,Peter,1,127.3
Peter|2022|7,15.94,15.8,8.5,0.0,15.5,13.2,10.6,13.7,24.0,0.0,6.2,8.0,8.1,0.0,0.0,0.0,RB,24.3,42.4,10.6,22.299999999999997,Peter,1,122.24
Peter|2022|8,29.18,13.6,12.8,0.0,13.7,12.6,10.7,2.5,23.0,0.0,0.0,8.1,26.04,0.0,0.0,0.0,WR,28.9,26.299999999999997,10.7,34.14,Peter,0,118.08
Peter|2022|9,23.08,8.1,16.7,0.0,13.9,4.9,1.2,22.0,17.0,0.0,0.0,0.0,41.72,0.0,0.0,0.0,WR,46.8,18.8,1.2,41.72,Peter,1,112.88
Peter|2022|10,38.38,16.8,6.0,0.0,11.2,22.5,1.6,30.3,13.0,23.4,10.5,2.5,0.0,0.0,0.0,0.0,WR,53.1,33.7,1.6,36.4,Peter,1,143.78
Peter|2022|11,21.62,7.6,8.2,0.0,2.7,4.5,5.0,4.8,27.0,2.7,0.0,0.0,0.0,14.0,0.0,0.0,WR,20.599999999999998,7.2,5.0,16.7,Peter,1,100.42
Peter|2022|12,15.96,7.3,3.4,0.0,13.2,15.4,11.4,24.84,12.0,3.1,2.1,0.0,9.2,11.0,0.0,0.0,WR,35.54,28.6,11.4,25.4,Peter,1,107.5
Peter|2022|13,19.26,20.5,15.1,0.0,16.6,11.0,11.5,13.9,14.0,0.0,13.8,9.2,1.2,19.0,0.0,0.0,RB,35.6,41.5,11.5,43.2,Peter,1,126.86
Peter|2022|14,12.6,27.8,10.6,0.0,5.8,11.8,15.2,8.2,15.0,5.7,0.0,0.0,0.0,21.0,0.0,0.0,RB,38.4,25.8,15.2,26.7,Peter,1,117.0
Peter|2022|16,9.86,25.3,15.7,0.0,23.3,13.3,2.4,13.7,16.0,8.6,8.4,9.0,16.6,14.0,0.0,0.0,RB,41.0,50.3,2.4,56.6,Peter,1,135.56
Peter|2022|17,16.2,2.0,4.7,0.0,6.3,16.0,2.6,7.3,19.0,2.6,8.4,5.2,9.0,0.0,0.0,0.0,RB,6.7,29.6,2.6,25.2,Peter,0,83.1
Ricky|2023|1,20.86,21.2,28.9,0.0,8.1,8.7,3.2,6.3,7.0,3.3,0.0,11.2,4.3,25.0,0.0,0.0,WR,56.39999999999999,16.799999999999997,3.2,43.8,Ricky,1,118.26
Ricky|2023|2,21.2,10.1,5.8,0.0,7.4,17.9,8.6,22.6,6.0,9.1,10.6,25.0,5.5,22.92,0.0,0.0,WR,38.5,25.299999999999997,8.6,73.12,Ricky,1,110.6
Ricky|2023|3,28.3,15.1,9.7,0.0,9.5,29.1,1.6,7.5,12.0,0.0,15.1,6.7,18.02,4.5,0.0,0.0,RB,24.799999999999997,46.1,1.6,44.32,Ricky,1,123.8
Ricky|2023|4,23.38,33.0,17.8,0.0,23.9,13.9,8.3,26.8,3.0,25.2,10.2,7.5,11.4,1.2,0.0,0.0,WR,77.6,37.8,8.3,55.5,Ricky,1,165.08
Ricky|2023|5,27.44,20.1,7.8,0.0,17.4,6.7,8.0,15.6,5.0,0.0,0.0,1.8,9.4,27.0,0.0,0.0,WR,43.5,24.099999999999998,8.0,38.2,Ricky,1,119.04
Ricky|2023|6,18.58,15.0,4.6,0.0,10.3,16.4,2.0,21.8,20.0,9.6,22.42,12.6,0.0,0.0,0.0,0.0,RB,19.6,48.5,2.0,44.620000000000005,Ricky,0,110.68
Ricky|2023|7,10.86,14.8,8.2,0.0,4.6,12.1,16.2,19.4,13.0,0.0,7.36,9.6,10.4,0.0,0.0,0.0,WR,42.4,16.7,16.2,27.36,Ricky,1,106.16
Ricky|2023|8,24.02,11.5,13.4,0.0,14.8,7.5,5.6,5.8,23.0,12.7,12.68,5.8,12.5,19.0,0.0,0.0,WR,30.7,22.3,5.6,62.68,Ricky,0,114.62
Ricky|2023|9,6.14,18.6,4.7,0.0,21.8,2.2,6.5,18.5,15.0,0.0,18.6,12.8,14.0,30.0,0.0,0.0,WR,41.8,24.0,6.5,75.4,Ricky,1,97.44
Ricky|2023|10,28.42,4.9,13.0,0.0,10.7,19.2,10.6,2.2,19.0,0.0,0.0,18.0,21.12,19.0,0.0,0.0,WR,20.099999999999998,29.9,10.6,58.120000000000005,Ricky,0,125.02
Ricky|2023|11,24.7,3.7,24.1,0.0,5.6,2.1,4.7,16.2,7.0,2.6,22.0,12.74,13.0,0.0,0.0,0.0,WR,44.0,7.699999999999999,4.7,50.34,Ricky,0,91.1
Ricky|2023|12,13.38,16.4,12.0,0.0,20.5,5.7,4.0,4.7,19.0,35.4,0.0,7.0,17.18,16.0,0.0,0.0,WR,33.1,26.2,4.0,75.58,Ricky,0,103.68
Ricky|2023|13,7.98,13.1,11.3,0.0,6.0,18.7,16.7,21.9,20.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,WR,46.3,24.7,16.7,9.0,Ricky,1,118.68
Ricky|2023|14,1.84,13.6,4.4,0.0,12.8,6.0,9.7,6.0,14.0,11.5,5.0,13.2,7.4,21.0,0.0,0.0,RB,18.0,24.8,9.7,58.1,Ricky,0,76.34
Ricky|2023|15,31.12,5.2,6.8,0.0,21.0,23.2,7.4,7.8,29.0,9.3,18.7,5.1,14.2,8.0,0.0,0.0,WR,19.8,44.2,7.4,55.3,Ricky,1,136.52
Ricky|2023|16,14.28,14.3,5.4,0.0,16.4,6.1,6.5,14.5,18.0,7.7,10.6,28.5,0.0,0.0,0.0,0.0,RB,19.700000000000003,37.0,6.5,46.8,Ricky,1,110.48
Ricky|2023|17,10.84,20.9,5.1,0.0,29.1,13.1,5.3,16.2,16.0,0.0,14.0,13.2,7.9,0.0,0.0,0.0,WR,42.2,42.2,5.3,35.1,Ricky,1,123.54
Pat|2023|1,8.04,39.0,0.0,0.0,10.7,7.4,6.8,6.5,42.0,5.3,5.0,9.08,5.1,3.4,0.0,0.0,WR,45.5,18.1,6.8,27.880000000000003,Pat,1,131.44
Pat|2023|2,23.66,12.5,24.9,0.0,7.5,3.9,0.7,3.7,27.0,6.8,5.3,3.3,23.12,2.3,0.0,0.0,WR,41.1,11.4,0.7,40.81999999999999,Pat,1,111.86
Pat|2023|3,21.32,26.2,3.1,0.0,14.8,2.2,11.6,3.1,5.0,0.0,1.0,1.1,14.44,9.3,0.0,0.0,WR,32.4,17.0,11.6,25.84,Pat,0,101.32
Pat|2023|4,36.5,8.7,2.9,0.0,23.3,6.5,2.2,10.7,34.0,3.3,1.9,0.0,8.7,10.3,0.0,0.0,WR,22.299999999999997,29.8,2.2,24.2,Pat,1,137.8
Pat|2023|5,27.76,28.1,1.2,0.0,12.9,1.2,16.2,4.5,5.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,WR,33.8,14.1,16.2,10.5,Pat,1,98.86
Pat|2023|6,13.86,25.3,3.0,0.0,12.8,6.2,0.7,5.0,13.0,0.0,0.0,0.0,0.9,11.04,0.0,0.0,RB,28.3,24.0,0.7,11.94,Pat,0,81.86
Pat|2023|7,23.3,20.3,21.0,0.0,14.0,31.5,3.4,6.6,16.0,6.8,0.0,13.5,13.76,0.0,0.0,0.0,RB,41.3,52.1,3.4,34.06,Pat,1,141.1
Pat|2023|8,29.06,21.2,9.4,0.0,5.2,4.1,20.5,10.7,20.0,10.4,20.8,2.1,12.86,26.0,0.0,0.0,WR,41.3,9.3,20.5,72.16,Pat,1,121.16
Pat|2023|9,23.72,8.5,15.0,0.0,6.6,3.2,3.7,14.9,9.0,8.0,8.3,1.5,2.7,0.0,0.0,0.0,WR,38.4,9.8,3.7,20.5,Pat,0,89.62
Pat|2023|10,13.38,11.4,0.0,0.0,16.2,13.9,2.6,20.7,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,32.1,30.1,2.6,5.0,Pat,1,109.18
Pat|2023|11,22.5,9.8,25.6,0.0,9.6,3.5,2.8,17.2,28.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,WR,52.60000000000001,13.1,2.8,7.4,Pat,1,122.0
Pat|2023|12,39.66,20.9,6.8,0.0,23.4,6.3,5.3,7.7,20.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,35.4,29.7,5.3,13.0,Pat,1,129.06
Pat|2023|13,2.1,29.8,2.9,0.0,19.8,0.0,4.4,0.0,4.0,3.6,3.3,0.0,0.0,5.1,0.0,0.0,WR,32.7,19.8,4.4,12.0,Pat,0,67.0
Pat|2023|14,20.52,8.1,16.5,0.0,8.2,11.2,4.3,8.2,17.0,0.0,0.9,4.7,0.0,0.0,0.0,0.0,WR,32.8,19.4,4.3,5.6000000000000005,Pat,0,99.02
Pat|2023|16,24.98,14.4,5.3,0.0,8.6,6.3,1.2,22.5,6.0,0.0,0.0,0.0,6.9,4.1,0.0,0.0,WR,42.2,14.899999999999999,1.2,11.0,Pat,0,100.28
Pat|2023|17,19.16,10.6,1.3,0.0,17.8,0.0,19.0,2.4,24.0,26.0,2.0,23.9,6.3,17.0,0.0,0.0,WR,14.3,17.8,19.0,75.19999999999999,Pat,0,106.26
Tim|2023|1,19.54,3.5,7.6,0.0,18.9,8.9,6.4,15.6,25.0,10.1,1.0,1.9,1.5,0.0,0.0,0.0,WR,26.7,27.799999999999997,6.4,14.5,Tim,1,116.44
Tim|2023|2,21.2,13.4,8.3,0.0,5.2,0.0,2.7,26.1,12.0,0.0,3.0,1.2,2.9,1.1,0.0,0.0,WR,47.800000000000004,5.2,2.7,8.2,Tim,0,94.9
Tim|2023|3,25.68,11.6,5.7,0.0,15.8,5.5,9.6,14.5,19.0,5.9,0.0,8.4,2.0,0.0,0.0,0.0,WR,31.8,21.3,9.6,16.3,Tim,0,117.38
Tim|2023|4,12.22,5.5,23.1,0.0,8.7,6.1,8.9,15.4,9.0,8.34,0.0,4.7,2.3,0.0,0.0,0.0,WR,44.0,14.799999999999999,8.9,15.34,Tim,1,90.92
Tim|2023|5,19.24,45.0,6.9,0.0,33.4,2.8,3.0,11.3,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,63.2,36.199999999999996,3.0,0.0,Tim,1,156.64
Tim|2023|6,17.34,7.6,10.7,0.0,21.8,2.0,2.8,6.9,17.0,9.2,13.3,6.7,-0.3,0.0,0.0,0.0,WR,25.199999999999996,23.8,2.8,28.9,Tim,0,92.14
Tim|2023|7,33.86,9.4,9.6,0.0,21.2,7.1,1.2,17.2,7.0,14.5,0.0,0.0,-0.1,2.5,0.0,0.0,WR,36.2,28.299999999999997,1.2,16.9,Tim,1,111.56
Tim|2023|8,5.6,7.5,15.3,0.0,23.4,9.0,7.0,11.4,9.0,7.6,12.1,5.3,0.2,7.5,0.0,0.0,WR,34.2,32.4,7.0,32.7,Tim,0,95.2
Tim|2023|9,15.8,3.9,2.6,0.0,5.3,3.6,0.0,10.7,21.0,0.0,8.7,7.1,0.0,0.0,0.0,0.0,WR,17.2,8.9,0.0,15.799999999999999,Tim,0,64.9
Tim|2023|10,24.06,8.4,7.4,0.0,22.6,5.4,7.4,23.3,31.0,0.0,0.0,0.0,0.0,15.7,0.0,0.0,WR,39.1,28.0,7.4,15.7,Tim,1,139.56
Tim|2023|11,16.88,19.1,6.9,0.0,18.8,7.4,4.8,12.8,17.0,13.22,2.2,6.2,3.7,0.0,0.0,0.0,WR,38.8,26.200000000000003,4.8,25.32,Tim,0,112.68
Tim|2023|12,20.82,16.9,6.0,0.0,10.2,10.6,17.4,22.0,23.0,0.0,7.3,20.7,3.8,0.0,0.0,0.0,WR,44.9,20.799999999999997,17.4,31.8,Tim,1,133.92
Tim|2023|13,13.0,10.4,7.9,0.0,4.5,15.9,4.5,25.7,12.0,0.0,0.0,29.96,4.7,0.0,0.0,0.0,WR,44.0,20.4,4.5,34.660000000000004,Tim,0,99.9
Tim|2023|14,13.64,23.8,14.7,0.0,12.5,15.2,0.0,1.3,19.0,7.8,0.0,3.3,0.0,0.0,0.0,0.0,WR,39.8,27.7,0.0,11.1,Tim,0,104.14
Tim|2023|15,15.7,7.2,18.6,0.0,19.0,7.9,5.6,13.7,17.0,20.5,0.0,6.3,0.0,0.0,0.0,0.0,WR,39.5,26.9,5.6,26.8,Tim,1,113.7
Tim|2023|16,15.7,3.3,8.7,0.0,6.8,4.6,4.5,24.1,9.0,10.9,16.28,8.4,0.0,0.0,0.0,0.0,WR,36.1,11.399999999999999,4.5,35.58,Tim,0,81.7
Tim|2023|17,12.0,26.4,15.2,0.0,10.1,24.8,9.2,8.5,19.0,15.6,16.9,3.9,0.0,0.0,0.0,0.0,WR,50.099999999999994,34.9,9.2,36.4,Tim,1,134.2
Eric|2023|1,14.54,16.1,8.8,0.0,17.3,9.4,5.4,6.5,16.0,4.2,6.4,4.2,0.0,1.2,0.0,0.0,WR,31.400000000000002,26.700000000000003,5.4,16.0,Eric,1,97.04
Eric|2023|2,12.74,11.2,18.1,0.0,19.2,12.2,2.5,12.6,13.0,0.0,18.2,8.8,8.7,0.2,0.0,0.0,WR,41.9,31.4,2.5,35.900000000000006,Eric,1,107.54
Eric|2023|3,10.66,15.1,22.1,0.0,8.0,5.1,6.2,21.6,21.0,5.3,9.8,18.4,2.9,0.0,0.0,0.0,WR,58.800000000000004,13.1,6.2,36.4,Eric,1,124.76
Eric|2023|4,27.9,14.1,0.6,0.0,16.2,5.9,7.6,13.6,8.0,3.1,3.1,21.84,9.2,2.2,0.0,0.0,WR,28.299999999999997,22.1,7.6,39.44,Eric,0,96.9
Eric|2023|5,14.16,19.0,7.3,0.0,10.8,4.8,18.2,12.2,8.0,0.0,10.0,32.98,0.0,0.0,0.0,0.0,TE,26.3,15.600000000000001,30.4,42.98,Eric,0,104.46
Eric|2023|6,4.92,1.6,24.4,0.0,10.5,7.1,5.6,12.3,11.0,5.8,3.1,14.16,8.0,0.0,0.0,0.0,TE,26.0,17.6,17.9,31.060000000000002,Eric,1,83.42
Eric|2023|7,15.14,1.1,16.7,0.0,0.3,17.7,8.2,6.2,11.0,0.0,20.9,0.0,15.8,0.0,0.0,0.0,TE,17.8,18.0,14.399999999999999,36.7,Eric,1,94.34
Eric|2023|8,12.9,19.2,13.8,0.0,12.2,7.8,15.7,5.0,10.0,0.0,27.4,3.9,2.0,3.5,0.0,0.0,TE,33.0,20.0,20.7,36.8,Eric,0,104.6
Eric|2023|9,39.8,0.0,1.0,0.0,5.9,0.8,7.6,17.2,17.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,RB,1.0,23.9,7.6,4.9,Eric,0,98.3
Eric|2023|10,19.04,3.5,26.5,0.0,10.0,17.1,6.0,9.3,14.0,4.5,13.9,7.6,0.0,0.0,0.0,0.0,RB,30.0,36.400000000000006,6.0,26.0,Eric,0,117.44
Eric|2023|11,15.34,1.1,17.7,0.0,17.7,20.0,4.3,0.0,17.0,0.0,0.0,3.0,20.16,0.0,0.0,0.0,WR,18.8,37.7,4.3,23.16,Eric,1,100.14
Eric|2023|12,30.86,14.0,19.5,0.0,4.2,25.8,14.2,13.0,20.0,8.0,3.2,9.1,10.58,9.0,0.0,0.0,RB,33.5,43.0,14.2,39.879999999999995,Eric,1,147.56
Eric|2023|13,15.06,11.9,8.9,0.0,9.4,2.7,24.5,7.1,15.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,TE,20.8,12.100000000000001,31.6,2.5,Eric,0,100.56
Eric|2023|14,2.64,3.6,0.0,0.0,17.3,22.6,3.7,1.5,16.0,3.2,13.2,11.7,24.72,0.0,0.0,0.0,RB,3.6,41.400000000000006,3.7,52.81999999999999,Eric,0,75.34
Eric|2023|15,7.64,20.7,0.0,0.0,-0.1,35.1,26.1,13.4,15.0,0.0,5.2,5.2,2.2,5.2,0.0,0.0,RB,20.7,48.4,26.1,17.8,Eric,1,125.84
Eric|2023|16,24.5,22.6,21.0,0.0,15.7,4.0,3.3,13.5,22.0,0.0,1.4,12.4,0.0,0.0,0.0,0.0,RB,43.6,33.2,3.3,13.8,Eric,0,128.6
Eric|2023|17,24.22,19.1,3.1,0.0,9.1,4.9,11.9,10.8,10.0,12.92,1.0,1.0,13.2,0.0,5.0,0.0,RB,22.200000000000003,24.8,11.9,33.12,Eric,0,93.12
Frags|2023|1,6.32,9.8,10.0,0.0,14.7,11.9,5.1,1.1,10.0,8.6,0.0,2.1,3.4,14.46,0.0,0.0,RB,19.8,27.700000000000003,5.1,28.560000000000002,Frags,0,73.92
Frags|2023|2,19.6,10.4,6.0,0.0,6.4,13.5,10.6,9.0,7.0,4.0,4.0,8.6,0.0,13.98,0.0,0.0,WR,25.4,19.9,10.6,30.580000000000002,Frags,0,86.5
Frags|2023|3,14.36,6.3,10.6,0.0,6.7,7.2,3.5,8.0,1.0,5.0,0.0,0.0,7.3,11.46,0.0,0.0,WR,24.9,13.9,3.5,23.76,Frags,0,61.66
Frags|2023|4,14.34,6.7,6.6,0.0,5.0,4.5,3.6,7.3,15.0,0.0,8.3,0.0,11.2,16.16,0.0,0.0,WR,20.6,9.5,3.6,35.66,Frags,0,68.04
Frags|2023|5,4.32,12.0,18.0,0.0,2.4,16.4,12.6,8.5,15.0,8.0,0.0,0.0,4.3,16.88,0.0,0.0,WR,38.5,18.799999999999997,12.6,29.18,Frags,0,94.22
